post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:hubwoo_ecomm_invalid_pro,meta:hubwoo_ecomm_pro_id,meta:mc4wp_updated_at,meta:total_sales,meta:attribute_pa_colour,meta:attribute_pa_seats,meta:attribute_pa_size,meta:attribute_pa_upholstery,meta:attribute_sizes,attribute:brands,attribute_data:brands,attribute_default:brands,attribute:pa_abrasion-test,attribute_data:pa_abrasion-test,attribute_default:pa_abrasion-test,attribute:pa_availability,attribute_data:pa_availability,attribute_default:pa_availability,attribute:pa_back,attribute_data:pa_back,attribute_default:pa_back,attribute:pa_base,attribute_data:pa_base,attribute_default:pa_base,attribute:pa_bed-size,attribute_data:pa_bed-size,attribute_default:pa_bed-size,attribute:pa_body,attribute_data:pa_body,attribute_default:pa_body,attribute:pa_brand-name,attribute_data:pa_brand-name,attribute_default:pa_brand-name,attribute:pa_brands,attribute_data:pa_brands,attribute_default:pa_brands,attribute:pa_clasps,attribute_data:pa_clasps,attribute_default:pa_clasps,attribute:pa_collection,attribute_data:pa_collection,attribute_default:pa_collection,attribute:pa_colour,attribute_data:pa_colour,attribute_default:pa_colour,attribute:pa_composition,attribute_data:pa_composition,attribute_default:pa_composition,attribute:pa_delivery,attribute_data:pa_delivery,attribute_default:pa_delivery,attribute:pa_design,attribute_data:pa_design,attribute_default:pa_design,attribute:pa_design-name,attribute_data:pa_design-name,attribute_default:pa_design-name,attribute:pa_design-style,attribute_data:pa_design-style,attribute_default:pa_design-style,attribute:pa_detailing,attribute_data:pa_detailing,attribute_default:pa_detailing,attribute:pa_end-use,attribute_data:pa_end-use,attribute_default:pa_end-use,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_feet,attribute_data:pa_feet,attribute_default:pa_feet,attribute:pa_fill,attribute_data:pa_fill,attribute_default:pa_fill,attribute:pa_frame,attribute_data:pa_frame,attribute_default:pa_frame,attribute:pa_frame-and-legs,attribute_data:pa_frame-and-legs,attribute_default:pa_frame-and-legs,attribute:pa_handles,attribute_data:pa_handles,attribute_default:pa_handles,attribute:pa_horizontal-pattern-repeat,attribute_data:pa_horizontal-pattern-repeat,attribute_default:pa_horizontal-pattern-repeat,attribute:pa_inslay,attribute_data:pa_inslay,attribute_default:pa_inslay,attribute:pa_leather,attribute_data:pa_leather,attribute_default:pa_leather,attribute:pa_legs,attribute_data:pa_legs,attribute_default:pa_legs,attribute:pa_legs-colour,attribute_data:pa_legs-colour,attribute_default:pa_legs-colour,attribute:pa_match,attribute_data:pa_match,attribute_default:pa_match,attribute:pa_material,attribute_data:pa_material,attribute_default:pa_material,attribute:pa_metal,attribute_data:pa_metal,attribute_default:pa_metal,attribute:pa_origin,attribute_data:pa_origin,attribute_default:pa_origin,attribute:pa_pattern,attribute_data:pa_pattern,attribute_default:pa_pattern,attribute:pa_pattern-repeat,attribute_data:pa_pattern-repeat,attribute_default:pa_pattern-repeat,attribute:pa_roll-length,attribute_data:pa_roll-length,attribute_default:pa_roll-length,attribute:pa_rub-test,attribute_data:pa_rub-test,attribute_default:pa_rub-test,attribute:pa_seat-and-back,attribute_data:pa_seat-and-back,attribute_default:pa_seat-and-back,attribute:pa_seats,attribute_data:pa_seats,attribute_default:pa_seats,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sold-by,attribute_data:pa_sold-by,attribute_default:pa_sold-by,attribute:pa_table-materials,attribute_data:pa_table-materials,attribute_default:pa_table-materials,attribute:pa_tabletop,attribute_data:pa_tabletop,attribute_default:pa_tabletop,attribute:pa_top,attribute_data:pa_top,attribute_default:pa_top,attribute:pa_upholstery,attribute_data:pa_upholstery,attribute_default:pa_upholstery,attribute:pa_upholstry,attribute_data:pa_upholstry,attribute_default:pa_upholstry,attribute:pa_vertical-pattern-repeat,attribute_data:pa_vertical-pattern-repeat,attribute_default:pa_vertical-pattern-repeat,attribute:pa_wide-width,attribute_data:pa_wide-width,attribute_default:pa_wide-width,attribute:pa_width,attribute_data:pa_width,attribute_default:pa_width,attribute:pa_wood,attribute_data:pa_wood,attribute_default:pa_wood,attribute:sizes,attribute_data:sizes,attribute_default:sizes
"Icon Everyday Cardrona - Stone",variation-999536802-of-icon-everyday-cardrona,999535182,999536803,,"Colour: Stone",publish,,0,"2022-04-17 10:56:46",1049,closed,IE-IF194-11,IE-IF194-01-P,,no,no,,189,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/IE-IF194-11.png ! alt :  ! title : IE-IF194-11 ! desc :  ! caption : ",,https://localhost/products/icon-everyday-cardrona/,,,,,,,,,,,,,,,,"Free Shipping",,1416847688,,0,Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Icon Everyday Sandwood",icon-everyday-sandwood,,999535184,"For a tailored and understated look, choose Sandwood for your curtaining and accessory needs. This twill weave presents beautifully on it????s own for smart curtains, or combine with Cambrian for stunning cushions on your Perth sofa. Use all around the house for that perfect tailored element that blends well with more relaxed pieces at an attractive price point. Available in flax and natural colourways.",<span></span>,publish,,0,"1970-01-01 00:00:00",1049,open,IE-IF195-01-P,,,no,no,,91,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/IE-IF195-01.png ! alt : Icon Everyday Sandwood ! title : Icon Everyday Sandwood 1 ! desc :  ! caption : ",,https://localhost/products/icon-everyday-sandwood/,,,,,,,,,,,,variable,,"Fabric > Curtains",,"Free Shipping",yes,,2022-04-15T11:53:50+00:00,0,,,,,,,,,,,,"Due in 3-5 Days",9|1|0,,,,,,,,,,,,,,,,,"Icon Everyday Fabric",1|1|0,,,,,Sandwood,2|1|0,,Flax|Natural,3|1|1,Flax,"100% Linen",4|1|0,,Free,10|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nil,6|1|0,,,,,,,,,,,,,,,,,Meter,8|1|0,,,,,,,,,,,,,,,,,,,,,,,145Cm,5|1|0,,,,,,,
"Icon Everyday Sandwood - Flax",variation-999536804-of-icon-everyday-sandwood,999535184,999536806,,"Colour: Flax",publish,,0,"2022-04-17 10:56:47",1049,closed,IE-IF195-01,IE-IF195-01-P,,no,no,,91,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/IE-IF195-01-1.png ! alt :  ! title : IE-IF195-01 ! desc :  ! caption : ",,https://localhost/products/icon-everyday-sandwood/,,,,,,,,,,,,,,,,"Free Shipping",,1416857967,,0,Flax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Icon Everyday Sandwood - Natural",variation-999536806-of-icon-everyday-sandwood,999535184,999536808,,"Colour: Natural",publish,,0,"2022-04-17 10:56:48",1049,closed,IE-IF195-02,IE-IF195-01-P,,no,no,,91,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/IE-IF195-02.png ! alt :  ! title : IE-IF195-02 ! desc :  ! caption : ",,https://localhost/products/icon-everyday-sandwood/,,,,,,,,,,,,,,,,"Free Shipping",,1416857377,,0,Natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric Captain Thomas Brown'S Shells",john-derian-fabric-captain-thomas-browns-shells,,999535187,"erene sea shells in varying scales are vividly coloured and highly detailed to glorious effect. This decorative fabric is digitally printed onto a soft cotton ground and can be used for the most charming of curtains, blinds, cushions and upholstery. Available in two wondrous colourways.","<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"""" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /><img align=""baseline"" alt=""NO BLEACH"" height=""42"" src=""""https://inspiry.co.nz/wp-content/uploads/2020/09/NO-BLEACH.png"""" title=""NO BLEACH"" width=""44"" /><img align=""baseline"" alt=""NO TUMBLE DRY"" height=""36"" src=""""https://inspiry.co.nz/wp-content/uploads/2020/09/NO-TUMBLE-DRY.png"""" title=""NO TUMBLE DRY"" width=""39"" /><img align=""baseline"" alt=""DO NOT WASH"" height=""36"" src=""""https://inspiry.co.nz/wp-content/uploads/2020/09/DO-NOT-WASH.png"""" title=""DO NOT WASH"" width=""50"" /><img align=""baseline"" alt=""MEDIUM IRON"" height=""31"" src=""""https://inspiry.co.nz/wp-content/uploads/2020/09/MEDIUM-IRON.png"""" title=""MEDIUM IRON"" width=""49"" /><br />&nbsp;</p><h1>Care Code Guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics.<br /><br />Please click <strong><a href=""""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""""><span style=""color:#ff3300;"">here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FJD6003-01-P,,,no,no,,289,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6003-01.jpg ! alt : John Derian Fabric Captain Thomas Brown'S Shells ! title : John Derian Fabric Captain Thomas Brown'S Shells 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6003-01-1.jpg ! alt : John Derian Fabric Captain Thomas Brown'S Shells ! title : John Derian Fabric Captain Thomas Brown'S Shells 2 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6003-01-2.jpg ! alt : John Derian Fabric Captain Thomas Brown'S Shells ! title : John Derian Fabric Captain Thomas Brown'S Shells 3 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-captain-thomas-browns-shells/,,,,,,,,,,,,variable,,"Fabric > Curtains",,"Free Shipping",yes,,2022-04-15T11:53:49+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"John Derian Fabric",1|1|0,,,,,"Picture Book Prints",2|1|0,,Oyster|Sepia,4|1|1,Sepia,"100% Cotton",7|1|0,,Free,16|1|0,,,,,"Captain Thomas Brown'S Shells",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories (Cushions &amp; Loose Covers), Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,137Cm,9|1|0,,,,,,,,,,,,,,"Full Width Pattern - Straight Match",13|1|0,,,,,,,,,,,"Animals / Nature / Insects",6|1|0,,,,,,,,"20000 Martindale",12|1|0,,,,,,,,,,,Metre,14|1|0,,,,,,,,,,,,,,,,,77Cm,8|1|0,,,,,137Cm,10|1|0,,,,,,,
"John Derian Fabric Captain Thomas Brown'S Shells - Sepia",variation-999536808-of-john-derian-fabric-captain-thomas-browns-shells,999535187,999536813,,"Colour: Sepia",publish,,0,"2022-04-17 10:56:56",1049,closed,FJD6003-01,FJD6003-01-P,,no,no,,289,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6003-01-3.jpg ! alt :  ! title : FJD6003-01 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-captain-thomas-browns-shells/,,,,,,,,,,,,,,,,"Free Shipping",,1416852027,,0,Sepia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric Captain Thomas Brown'S Shells - Oyster",variation-999536812-of-john-derian-fabric-captain-thomas-browns-shells,999535187,999536815,,"Colour: Oyster",publish,,0,"2022-04-17 10:56:56",1049,closed,FJD6003-02,FJD6003-01-P,,no,no,,289,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6003-02.jpg ! alt :  ! title : FJD6003-02 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-captain-thomas-browns-shells/,,,,,,,,,,,,,,,,"Free Shipping",,1416854865,,0,Oyster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric The Rose",john-derian-fabric-the-rose,,999535191,"Deeply romantic and inherently inspiring, this evocation of the classic cabbage rose is beautiful to behold. With delicate, shaded detail and sublime colour use, this elegant floral fabric is digitally printed onto a softly tumbled linen-rich ground. Perfect for classic curtains, blinds, cushions, bedcovers and upholstery. Available in three distinct colourways.","<h1>Care Code</h1><p><img align=baseline alt=PROFESSIONAL DRY CLEAN height=46 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=PROFESSIONAL DRY CLEAN width=44 /><img align=baseline alt=NO BLEACH height=42 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/NO-BLEACH.png"" title=NO BLEACH width=44 /><img align=baseline alt=NO TUMBLE DRY height=36 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/NO-TUMBLE-DRY.png"" title=NO TUMBLE DRY width=39 /><img align=baseline alt=DO NOT WASH height=36 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/DO-NOT-WASH.png"" title=DO NOT WASH width=50 /><img align=baseline alt=MEDIUM IRON height=31 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/MEDIUM-IRON.png"" title=MEDIUM IRON width=49 /><br />&nbsp;</p><h1>Care Code Guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics.<br /><br />Please click <strong><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=color:#ff3300;>here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FJD6006-01-P,,,no,no,,387,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6006-01.jpg ! alt : John Derian Fabric The Rose ! title : John Derian Fabric The Rose 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6006-01-1.jpg ! alt : John Derian Fabric The Rose ! title : John Derian Fabric The Rose 2 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6006-01-2.jpg ! alt : John Derian Fabric The Rose ! title : John Derian Fabric The Rose 3 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6006-01-3.jpg ! alt : John Derian Fabric The Rose ! title : John Derian Fabric The Rose 4 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-the-rose/,,,,,,,,,,,,variable,,"Fabric > Curtains",,"Free Shipping",yes,,2022-04-15T11:53:48+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"John Derian Fabric",1|1|0,,,,,"Picture Book Prints",2|1|0,,"Sepia|Swedish Blue|Tuberose",4|1|1,Sepia,"60% Linen 30% Cotton 10% Polyamide",7|1|0,,Free,16|1|0,,,,,"The Rose",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories (Cushions &amp; Loose Covers), Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,140Cm,9|1|0,,,,,,,,,,,,,,"Full Width Pattern - Straight Match",13|1|0,,,,,,,,,,,Floral,6|1|0,,,,,,,,"30000 Martindale",12|1|0,,,,,,,,,,,Metre,14|1|0,,,,,,,,,,,,,,,,,95Cm,8|1|0,,,,,140Cm,10|1|0,,,,,,,
"John Derian Fabric The Rose - Sepia",variation-999536816-of-john-derian-fabric-the-rose,999535191,999536821,,"Colour: Sepia",publish,,0,"2022-04-17 10:56:59",1049,closed,FJD6006-01,FJD6006-01-P,,no,no,,387,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6006-01-4.jpg ! alt :  ! title : FJD6006-01 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-the-rose/,,,,,,,,,,,,,,,,"Free Shipping",,1416854198,,0,Sepia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric The Rose - Tuberose",variation-999536821-of-john-derian-fabric-the-rose,999535191,999536823,,"Colour: Tuberose",publish,,0,"2022-04-17 10:57:00",1049,closed,FJD6006-02,FJD6006-01-P,,no,no,,387,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6006-02.jpg ! alt :  ! title : FJD6006-02 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-the-rose/,,,,,,,,,,,,,,,,"Free Shipping",,1416755634,,0,Tuberose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric The Rose - Swedish Blue",variation-999536825-of-john-derian-fabric-the-rose,999535191,999536825,,"Colour: Swedish Blue",publish,,0,"2022-04-17 10:57:00",1049,closed,FJD6006-03,FJD6006-01-P,,no,no,,387,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6006-03.jpg ! alt :  ! title : FJD6006-03 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-the-rose/,,,,,,,,,,,,,,,,"Free Shipping",,1416847687,,0,"Swedish Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric Camellia Folly",john-derian-fabric-camellia-folly,,999535196,"Gorgeous large scale camellia flowers bloom in harmony in blissfully delicate shades. This pretty floral design is digitally printed onto a luxuriously soft linen-rich ground and is ideal for statement curtains, blinds, cushions, blinds and cushions, bedcovers and upholstery. Available in two distinct colourways.","<h1>Care Code</h1><p><img align=baseline alt=PROFESSIONAL DRY CLEAN height=46 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=PROFESSIONAL DRY CLEAN width=44 /><img align=baseline alt=NO BLEACH height=42 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/NO-BLEACH.png"" title=NO BLEACH width=44 /><img align=baseline alt=NO TUMBLE DRY height=36 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/NO-TUMBLE-DRY.png"" title=NO TUMBLE DRY width=39 /><img align=baseline alt=DO NOT WASH height=36 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/DO-NOT-WASH.png"" title=DO NOT WASH width=50 /><img align=baseline alt=MEDIUM IRON height=31 src=""https://inspiry.co.nz/wp-content/uploads/2020/09/MEDIUM-IRON.png"" title=MEDIUM IRON width=49 /><br />&nbsp;</p><h1>Care Code Guide</h1><p>Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabrics.<br /><br />Please click <strong><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=color:#ff3300;>here </span></a></strong>to download.</p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>",publish,,0,"1970-01-01 00:00:00",1049,open,FJD6020-01-P,,,no,no,,355,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6020-01.jpg ! alt : John Derian Fabric Camellia Folly ! title : John Derian Fabric Camellia Folly 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6020-01-1.jpg ! alt : John Derian Fabric Camellia Folly ! title : John Derian Fabric Camellia Folly 2 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/FJD6020-01-2.jpg ! alt : John Derian Fabric Camellia Folly ! title : John Derian Fabric Camellia Folly 3 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-camellia-folly/,,,,,,,,,,,,variable,,"Fabric > Curtains",,"Free Shipping",yes,,2022-04-15T11:53:47+00:00,0,,,,,,,,,,,,"Delivery 3 weeks after ordering. Order now",15|1|0,,,,,,,,,,,,,,,,,"John Derian Fabric",1|1|0,,,,,"Picture Book Ii",2|1|0,,Parchment|Tuberose,4|1|1,Tuberose,"60% Linen 30% Cotton 10% Polyamide",7|1|0,,Free,16|1|0,,,,,"Camellia Folly",3|1|0,,"Modern Contemporary",5|1|0,,,,,"Blinds &amp; Accessories (Cushions &amp; Loose Covers), Drapery, Upholstery - General Domestic",11|1|0,,,,,,,,,,,,,,,,,,,,140Cm,9|1|0,,,,,,,,,,,,,,"Full Width Pattern - Straight Match",13|1|0,,,,,,,,,,,Floral,6|1|0,,,,,,,,"30000 Martindale",12|1|0,,,,,,,,,,,Metre,14|1|0,,,,,,,,,,,,,,,,,100Cm,8|1|0,,,,,140Cm,10|1|0,,,,,,,
"John Derian Fabric Camellia Folly - Tuberose",variation-999536830-of-john-derian-fabric-camellia-folly,999535196,999536830,,"Colour: Tuberose",publish,,0,"2022-04-17 10:57:03",1049,closed,FJD6020-01,FJD6020-01-P,,no,no,,355,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6020-01-3.jpg ! alt :  ! title : FJD6020-01 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-camellia-folly/,,,,,,,,,,,,,,,,"Free Shipping",,1416854866,,0,Tuberose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Derian Fabric Camellia Folly - Parchment",variation-999536834-of-john-derian-fabric-camellia-folly,999535196,999536834,,"Colour: Parchment",publish,,0,"2022-04-17 10:57:03",1049,closed,FJD6020-02,FJD6020-01-P,,no,no,,355,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/FJD6020-02.jpg ! alt :  ! title : FJD6020-02 ! desc :  ! caption : ",,https://localhost/products/john-derian-fabric-camellia-folly/,,,,,,,,,,,,,,,,"Free Shipping",,1416856590,,0,Parchment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Abaca 300Cm Unc",abaca-300cm-unc,,999535201,"Abaca 300Cm Unc Uncoated 100% Polyester Fabric",<span></span>,publish,,0,"1970-01-01 00:00:00",1049,open,MK-ABA300UNCAS-P,,,no,no,,80,,0.4,0.5,0.5,160,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/MK-ABA300UNCAS.jpg ! alt : Abaca 300Cm Unc ! title : Abaca 300Cm Unc 1 ! desc :  ! caption : ",,https://localhost/products/abaca-300cm-unc/,,,,,,,,,,,,variable,,Fabric,,"Free Shipping",yes,,2022-04-15T11:53:46+00:00,0,,,,,,,,,,,,"Due in 5-7 Days",10|1|0,,,,,,,,,,,,,,,,,"Maurice Kain Fabric",1|1|0,,,,,Abaca,2|1|0,,Ash|Chalk|Charcoal|CINDER|Dove|DUCK|Flax|FOG|Frost|Ink|Natural|PEPPER|Shadow|Silver|Taupe,6|1|1,Ash,"100% Polyester",3|1|0,,Free,11|1|0,,ABACA,7|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metre,9|1|0,,,,,,,,,,,,,,,,,nil,5|1|0,,,,,300cm,4|1|0,,,,,,,
